petoskey news review bias,https://mediabiasfactcheck.com/petoskey-news-review-bias/,HIGH
pharos tribune bias,https://mediabiasfactcheck.com/pharos-tribune-bias/,HIGH
philadelphia inquirer,https://mediabiasfactcheck.com/philadelphia-inquirer/,HIGH
philadelphia tribune,https://mediabiasfactcheck.com/philadelphia-tribune/,HIGH
philippine daily inquirer,https://mediabiasfactcheck.com/philippine-daily-inquirer/,MOSTLY FACTUAL
philippine star bias,https://mediabiasfactcheck.com/philippine-star-bias/,MOSTLY FACTUAL
philly voice,https://mediabiasfactcheck.com/philly-voice/,HIGH
phoenix new times,https://mediabiasfactcheck.com/phoenix-new-times/,HIGH
pickering news advertiser bias,https://mediabiasfactcheck.com/pickering-news-advertiser-bias/,HIGH
pioneer valley advocate bias,https://mediabiasfactcheck.com/pioneer-valley-advocate-bias/,HIGH
pique newsmagazine bias,https://mediabiasfactcheck.com/pique-newsmagazine-bias/,HIGH
plattsburgh press republican bias,https://mediabiasfactcheck.com/plattsburgh-press-republican-bias/,HIGH
plymouth wayzata sun sailor,https://mediabiasfactcheck.com/plymouth-wayzata-sun-sailor/,HIGH
politico,https://mediabiasfactcheck.com/politico/,HIGH
politico europe bias,https://mediabiasfactcheck.com/politico-europe-bias/,HIGH
politics co uk bias,https://mediabiasfactcheck.com/politics-co-uk-bias/,HIGH
politifact,https://mediabiasfactcheck.com/politifact/,HIGH
polygon,https://mediabiasfactcheck.com/polygon/,HIGH
pontiac daily leader bias,https://mediabiasfactcheck.com/pontiac-daily-leader-bias/,HIGH
population connection,https://mediabiasfactcheck.com/population-connection/,HIGH
port alberni valley news bias,https://mediabiasfactcheck.com/port-alberni-valley-news-bias/,HIGH
port clinton news herald bias,https://mediabiasfactcheck.com/port-clinton-news-herald-bias/,HIGH
port colborne leader bias,https://mediabiasfactcheck.com/port-colborne-leader-bias/,HIGH
portland press herald,https://mediabiasfactcheck.com/portland-press-herald/,HIGH
portland tribune,https://mediabiasfactcheck.com/portland-tribune/,HIGH
port perry star bias,https://mediabiasfactcheck.com/port-perry-star-bias/,HIGH
portsmouth herald bias,https://mediabiasfactcheck.com/portsmouth-herald-bias/,HIGH
positive news,https://mediabiasfactcheck.com/positive-news/,HIGH
poughkeepsie journal bias,https://mediabiasfactcheck.com/poughkeepsie-journal-bias/,HIGH
powell river peak bias,https://mediabiasfactcheck.com/powell-river-peak-bias/,HIGH
preeceville progress bias,https://mediabiasfactcheck.com/preeceville-progress-bias/,HIGH
public radio international pri,https://mediabiasfactcheck.com/public-radio-international-pri/,VERY HIGH
prince george citizen bias,https://mediabiasfactcheck.com/prince-george-citizen-bias/,HIGH
prison legal news pln bias,https://mediabiasfactcheck.com/prison-legal-news-pln-bias/,HIGH
private eye,https://mediabiasfactcheck.com/private-eye/,MIXED
preston citizen bias,https://mediabiasfactcheck.com/preston-citizen-bias/,HIGH
prince rupert northern view bias,https://mediabiasfactcheck.com/prince-rupert-northern-view-bias/,HIGH
princeton times bias,https://mediabiasfactcheck.com/princeton-times-bias/,HIGH
princeton union times bias,https://mediabiasfactcheck.com/princeton-union-times-bias/,HIGH
project on government oversight,https://mediabiasfactcheck.com/project-on-government-oversight/,HIGH
project syndicate,https://mediabiasfactcheck.com/project-syndicate/,HIGH
propublica,https://mediabiasfactcheck.com/propublica/,HIGH
prospect magazine,https://mediabiasfactcheck.com/prospect-magazine/,HIGH
protocol bias,https://mediabiasfactcheck.com/protocol-bias/,HIGH
the providence journal,https://mediabiasfactcheck.com/the-providence-journal/,HIGH
public citizen,https://mediabiasfactcheck.com/public-citizen/,HIGH
public news service bias,https://mediabiasfactcheck.com/public-news-service-bias/,HIGH
publico bias,https://mediabiasfactcheck.com/publico-bias/,HIGH
puck news bias,https://mediabiasfactcheck.com/puck-news-bias/,MOSTLY FACTUAL
pueblo chieftain bias,https://mediabiasfactcheck.com/pueblo-chieftain-bias/,HIGH
pulse nigeria bias,https://mediabiasfactcheck.com/pulse-nigeria-bias/,MIXED
quartz,https://mediabiasfactcheck.com/quartz/,HIGH
quesnel cariboo bias,https://mediabiasfactcheck.com/quesnel-cariboo-bias/,HIGH
quincy patriot ledger bias,https://mediabiasfactcheck.com/quincy-patriot-ledger-bias/,HIGH
radio free asia,https://mediabiasfactcheck.com/radio-free-asia/,HIGH
radio television marti,https://mediabiasfactcheck.com/radio-television-marti/,MIXED
raleigh news observer,https://mediabiasfactcheck.com/raleigh-news-observer/,HIGH
rappler,https://mediabiasfactcheck.com/rappler/,HIGH
rationalwiki,https://mediabiasfactcheck.com/rationalwiki/,HIGH
reference com bias,https://mediabiasfactcheck.com/reference-com-bias/,HIGH
relevant magazine,https://mediabiasfactcheck.com/relevant-magazine/,HIGH
religion news service rns,https://mediabiasfactcheck.com/religion-news-service-rns/,HIGH
religion politics,https://mediabiasfactcheck.com/religion-politics/,HIGH
renfrew mercury bias,https://mediabiasfactcheck.com/renfrew-mercury-bias/,HIGH
reno journal gazette left center bias credible,https://mediabiasfactcheck.com/reno-journal-gazette-left-center-bias-credible/,HIGH
represent us,https://mediabiasfactcheck.com/represent-us/,HIGH
retailwire bias,https://mediabiasfactcheck.com/retailwire-bias/,HIGH
reveal center for investigative reporting,https://mediabiasfactcheck.com/reveal-center-for-investigative-reporting/,HIGH
revelstoke review bias,https://mediabiasfactcheck.com/revelstoke-review-bias/,HIGH
richmond hill liberal bias,https://mediabiasfactcheck.com/richmond-hill-liberal-bias/,HIGH
richmond news bias,https://mediabiasfactcheck.com/richmond-news-bias/,HIGH
richmond palladium item bias,https://mediabiasfactcheck.com/richmond-palladium-item-bias/,HIGH
richmond register bias,https://mediabiasfactcheck.com/richmond-register-bias/,HIGH
ridgecrest daily independent bias,https://mediabiasfactcheck.com/ridgecrest-daily-independent-bias/,HIGH
right web,https://mediabiasfactcheck.com/right-web/,HIGH
rocketnews,https://mediabiasfactcheck.com/rocketnews/,MIXED
rockford register star bias,https://mediabiasfactcheck.com/rockford-register-star-bias/,HIGH
rock hill herald,https://mediabiasfactcheck.com/rock-hill-herald/,HIGH
rockwall county herald banner bias,https://mediabiasfactcheck.com/rockwall-county-herald-banner-bias/,HIGH
rocky mountain institute rmi,https://mediabiasfactcheck.com/rocky-mountain-institute-rmi/,HIGH
rocky mountain outlook bias,https://mediabiasfactcheck.com/rocky-mountain-outlook-bias/,HIGH
rocky mount telegram bias,https://mediabiasfactcheck.com/rocky-mount-telegram-bias/,HIGH
rolling out bias and credibility,https://mediabiasfactcheck.com/rolling-out-bias-and-credibility/,MIXED
roosevelt institute,https://mediabiasfactcheck.com/roosevelt-institute/,HIGH
rosebud independent press bias,https://mediabiasfactcheck.com/rosebud-independent-press-bias/,HIGH
rossland news bias,https://mediabiasfactcheck.com/rossland-news-bias/,HIGH
royse city herald banner bias,https://mediabiasfactcheck.com/royse-city-herald-banner-bias/,HIGH
saanich news bias,https://mediabiasfactcheck.com/saanich-news-bias/,HIGH
sacramento bee,https://mediabiasfactcheck.com/sacramento-bee/,HIGH
salem news bias,https://mediabiasfactcheck.com/salem-news-bias/,HIGH
salina journal bias,https://mediabiasfactcheck.com/salina-journal-bias/,HIGH
salisbury daily times bias,https://mediabiasfactcheck.com/salisbury-daily-times-bias/,HIGH
salmon arm observer bias,https://mediabiasfactcheck.com/salmon-arm-observer-bias/,HIGH
salt lake tribune,https://mediabiasfactcheck.com/salt-lake-tribune/,HIGH
san antonio express news,https://mediabiasfactcheck.com/san-antonio-express-news/,HIGH
the san antonio report bias,https://mediabiasfactcheck.com/the-san-antonio-report-bias/,HIGH
san diego reader,https://mediabiasfactcheck.com/san-diego-reader/,HIGH
san francisco chronicle,https://mediabiasfactcheck.com/san-francisco-chronicle/,HIGH
san francisco examiner,https://mediabiasfactcheck.com/san-francisco-examiner/,HIGH
san jose mercury news,https://mediabiasfactcheck.com/san-jose-mercury-news/,HIGH
san luis obispo tribune,https://mediabiasfactcheck.com/san-luis-obispo-tribune/,HIGH
santa barbara independent,https://mediabiasfactcheck.com/santa-barbara-independent/,HIGH
sapiens,https://mediabiasfactcheck.com/sapiens/,HIGH
sarnianewstoday bias,https://mediabiasfactcheck.com/sarnianewstoday-bias/,HIGH
saudi gazette,https://mediabiasfactcheck.com/saudi-gazette/,MIXED
scarborough mirror bias,https://mediabiasfactcheck.com/scarborough-mirror-bias/,HIGH
sciencing,https://mediabiasfactcheck.com/sciencing/,HIGH
scoopwhoop,https://mediabiasfactcheck.com/scoopwhoop/,MIXED
scroll in,https://mediabiasfactcheck.com/scroll-in/,MOSTLY FACTUAL
seattle post intelligencer,https://mediabiasfactcheck.com/seattle-post-intelligencer/,HIGH
seattle times,https://mediabiasfactcheck.com/seattle-times/,HIGH
sechelt coast reporter bias,https://mediabiasfactcheck.com/sechelt-coast-reporter-bias/,HIGH
self magazine bias,https://mediabiasfactcheck.com/self-magazine-bias/,MOSTLY FACTUAL
sentencing project,https://mediabiasfactcheck.com/sentencing-project/,HIGH
sfgate,https://mediabiasfactcheck.com/sfgate/,HIGH
shareamerica bias,https://mediabiasfactcheck.com/shareamerica-bias/,HIGH
sharon herald bias,https://mediabiasfactcheck.com/sharon-herald-bias/,HIGH
shelby star bias,https://mediabiasfactcheck.com/shelby-star-bias/,HIGH
showbiz411 bias,https://mediabiasfactcheck.com/showbiz411-bias/,MOSTLY FACTUAL
similkameen spotlight bias,https://mediabiasfactcheck.com/similkameen-spotlight-bias/,HIGH
smartech daily bias,https://mediabiasfactcheck.com/smartech-daily-bias/,MOSTLY FACTUAL
smithers interior news bias,https://mediabiasfactcheck.com/smithers-interior-news-bias/,HIGH
smiths falls record news bias,https://mediabiasfactcheck.com/smiths-falls-record-news-bias/,HIGH
snopes,https://mediabiasfactcheck.com/snopes/,MOSTLY FACTUAL
sojourners soho,https://mediabiasfactcheck.com/sojourners-soho/,HIGH
somerset commonwealth journal bias,https://mediabiasfactcheck.com/somerset-commonwealth-journal-bias/,HIGH
sooke news mirror bias,https://mediabiasfactcheck.com/sooke-news-mirror-bias/,HIGH
sootoday com,https://mediabiasfactcheck.com/sootoday-com/,HIGH
south china morning post,https://mediabiasfactcheck.com/south-china-morning-post/,MIXED
south jersey times bias,https://mediabiasfactcheck.com/south-jersey-times-bias/,HIGH
special broadcasting service sbs,https://mediabiasfactcheck.com/special-broadcasting-service-sbs/,HIGH
spiegel online,https://mediabiasfactcheck.com/spiegel-online/,HIGH
spin magazine,https://mediabiasfactcheck.com/spin-magazine/,HIGH
sports illustrated bias,https://mediabiasfactcheck.com/sports-illustrated-bias/,HIGH
springfield news leader,https://mediabiasfactcheck.com/springfield-news-leader/,HIGH
squamish chief bias,https://mediabiasfactcheck.com/squamish-chief-bias/,HIGH
st albert gazette bias,https://mediabiasfactcheck.com/st-albert-gazette-bias/,HIGH
st augustine record bias,https://mediabiasfactcheck.com/st-augustine-record-bias/,HIGH
st louis post dispatch,https://mediabiasfactcheck.com/st-louis-post-dispatch/,HIGH
stamford advocate,https://mediabiasfactcheck.com/stamford-advocate/,HIGH
star ledger,https://mediabiasfactcheck.com/star-ledger/,HIGH
stat news,https://mediabiasfactcheck.com/stat-news/,HIGH
state of the planet bias,https://mediabiasfactcheck.com/state-of-the-planet-bias/,HIGH
st catharines standard bias,https://mediabiasfactcheck.com/st-catharines-standard-bias/,HIGH
st clair news aegis bias,https://mediabiasfactcheck.com/st-clair-news-aegis-bias/,HIGH
stepfeed,https://mediabiasfactcheck.com/stepfeed/,MIXED
stillwater county news bias,https://mediabiasfactcheck.com/stillwater-county-news-bias/,HIGH
stillwater gazette bias,https://mediabiasfactcheck.com/stillwater-gazette-bias/,HIGH
stilwell democrat bias,https://mediabiasfactcheck.com/stilwell-democrat-bias/,HIGH
stoney creek news bias,https://mediabiasfactcheck.com/stoney-creek-news-bias/,HIGH
stopfake,https://mediabiasfactcheck.com/stopfake/,HIGH
stouffville sun tribune bias,https://mediabiasfactcheck.com/stouffville-sun-tribune-bias/,HIGH
st peter herald bias,https://mediabiasfactcheck.com/st-peter-herald-bias/,HIGH
stuff,https://mediabiasfactcheck.com/stuff/,HIGH
sturgis journal bias,https://mediabiasfactcheck.com/sturgis-journal-bias/,HIGH
successful farming magazine bias,https://mediabiasfactcheck.com/successful-farming-magazine-bias/,HIGH
suddeutsche zeitung bias,https://mediabiasfactcheck.com/suddeutsche-zeitung-bias/,HIGH
summerland review bias,https://mediabiasfactcheck.com/summerland-review-bias/,HIGH
sunbury daily item bias,https://mediabiasfactcheck.com/sunbury-daily-item-bias/,HIGH
sunlight foundation,https://mediabiasfactcheck.com/sunlight-foundation/,HIGH
surrey now leader bias,https://mediabiasfactcheck.com/surrey-now-leader-bias/,HIGH
swi swissinfo ch,https://mediabiasfactcheck.com/swi-swissinfo-ch/,HIGH
syrian observatory for human rights sohr,https://mediabiasfactcheck.com/syrian-observatory-for-human-rights-sohr/,MOSTLY FACTUAL
taipei times,https://mediabiasfactcheck.com/taipei-times/,MOSTLY FACTUAL
taiwan news,https://mediabiasfactcheck.com/taiwan-news/,MOSTLY FACTUAL
tallahassee democrat,https://mediabiasfactcheck.com/tallahassee-democrat/,HIGH
tampa bay times,https://mediabiasfactcheck.com/tampa-bay-times/,HIGH
task and purpose,https://mediabiasfactcheck.com/task-and-purpose/,MOSTLY FACTUAL
taunton daily gazette bias,https://mediabiasfactcheck.com/taunton-daily-gazette-bias/,HIGH
tax justice network,https://mediabiasfactcheck.com/tax-justice-network/,HIGH
tax policy center,https://mediabiasfactcheck.com/tax-policy-center/,HIGH
tcpalm treasure coast news bias,https://mediabiasfactcheck.com/tcpalm-treasure-coast-news-bias/,HIGH
techcrunch,https://mediabiasfactcheck.com/techcrunch/,HIGH
techdirt,https://mediabiasfactcheck.com/techdirt/,HIGH
terrace standard bias,https://mediabiasfactcheck.com/terrace-standard-bias/,HIGH
terre haute tribune star,https://mediabiasfactcheck.com/terre-haute-tribune-star/,HIGH
terry tribune bias,https://mediabiasfactcheck.com/terry-tribune-bias/,HIGH
texas monthly,https://mediabiasfactcheck.com/texas-monthly/,HIGH
texas tribune,https://mediabiasfactcheck.com/texas-tribune/,HIGH
the 74 bias,https://mediabiasfactcheck.com/the-74-bias/,HIGH
the age australia,https://mediabiasfactcheck.com/the-age-australia/,HIGH
the american immigrant society bias,https://mediabiasfactcheck.com/the-american-immigrant-society-bias/,HIGH
the asahi shimbun,https://mediabiasfactcheck.com/the-asahi-shimbun/,HIGH
the asbury park press,https://mediabiasfactcheck.com/the-asbury-park-press/,HIGH
the augusta chronicle,https://mediabiasfactcheck.com/the-augusta-chronicle/,HIGH
the baltimore banner bias,https://mediabiasfactcheck.com/the-baltimore-banner-bias/,HIGH
the belfer center for science and international affairs,https://mediabiasfactcheck.com/the-belfer-center-for-science-and-international-affairs/,HIGH
the bipartisan press,https://mediabiasfactcheck.com/the-bipartisan-press/,HIGH
the brownsville herald,https://mediabiasfactcheck.com/the-brownsville-herald/,HIGH
the bureau of investigative journalism,https://mediabiasfactcheck.com/the-bureau-of-investigative-journalism/,HIGH
the caravan bias,https://mediabiasfactcheck.com/the-caravan-bias/,MOSTLY FACTUAL
the center for economic and policy research,https://mediabiasfactcheck.com/the-center-for-economic-and-policy-research/,HIGH
the century foundation,https://mediabiasfactcheck.com/the-century-foundation/,HIGH
the christian left,https://mediabiasfactcheck.com/the-christian-left/,MIXED
the chronicle of higher education,https://mediabiasfactcheck.com/the-chronicle-of-higher-education/,HIGH
the citizen,https://mediabiasfactcheck.com/the-citizen/,HIGH
the city,https://mediabiasfactcheck.com/the-city/,HIGH
the coloradoan,https://mediabiasfactcheck.com/the-coloradoan/,HIGH
the colorado sun,https://mediabiasfactcheck.com/the-colorado-sun/,HIGH
the council of canadians,https://mediabiasfactcheck.com/the-council-of-canadians/,HIGH
the courier journal,https://mediabiasfactcheck.com/the-courier-journal/,HIGH
daily citizen dalton,https://mediabiasfactcheck.com/daily-citizen-dalton/,HIGH
the daily climate,https://mediabiasfactcheck.com/the-daily-climate/,HIGH
daily hive,https://mediabiasfactcheck.com/daily-hive/,MOSTLY FACTUAL
the daily star,https://mediabiasfactcheck.com/the-daily-star/,HIGH
the daily tarheel,https://mediabiasfactcheck.com/the-daily-tarheel/,HIGH
day new london,https://mediabiasfactcheck.com/day-new-london/,HIGH
the dominion post,https://mediabiasfactcheck.com/the-dominion-post/,HIGH
the enterprise maryland bias,https://mediabiasfactcheck.com/the-enterprise-maryland-bias/,HIGH
european council foreign relations ecfr,https://mediabiasfactcheck.com/european-council-foreign-relations-ecfr/,HIGH
the express times lehigh valley,https://mediabiasfactcheck.com/the-express-times-lehigh-valley/,HIGH
the forward,https://mediabiasfactcheck.com/the-forward/,HIGH
frontier media bias credibility rating,https://mediabiasfactcheck.com/frontier-media-bias-credibility-rating/,HIGH
the fulcrum,https://mediabiasfactcheck.com/the-fulcrum/,HIGH
the garden island bias,https://mediabiasfactcheck.com/the-garden-island-bias/,HIGH
the herald scotland,https://mediabiasfactcheck.com/the-herald-scotland/,HIGH
the goshen news bias,https://mediabiasfactcheck.com/the-goshen-news-bias/,HIGH
the guardian,https://mediabiasfactcheck.com/the-guardian/,MIXED
the hawk eye bias,https://mediabiasfactcheck.com/the-hawk-eye-bias/,HIGH
the herald everett,https://mediabiasfactcheck.com/the-herald-everett/,HIGH
the hill times bias,https://mediabiasfactcheck.com/the-hill-times-bias/,HIGH
the hindu,https://mediabiasfactcheck.com/the-hindu/,MOSTLY FACTUAL
the humanist magazine,https://mediabiasfactcheck.com/the-humanist-magazine/,HIGH
the hutchinson news bias,https://mediabiasfactcheck.com/the-hutchinson-news-bias/,HIGH
the independent,https://mediabiasfactcheck.com/the-independent/,MIXED
the independent and free press bias,https://mediabiasfactcheck.com/the-independent-and-free-press-bias/,HIGH
the indian express,https://mediabiasfactcheck.com/the-indian-express/,MIXED
the intercept,https://mediabiasfactcheck.com/the-intercept/,MOSTLY FACTUAL
the irish examiner,https://mediabiasfactcheck.com/the-irish-examiner/,MOSTLY FACTUAL
the irish news bias,https://mediabiasfactcheck.com/the-irish-news-bias/,HIGH
the irish times,https://mediabiasfactcheck.com/the-irish-times/,HIGH
the irrawaddy,https://mediabiasfactcheck.com/the-irrawaddy/,HIGH
the jakarta post,https://mediabiasfactcheck.com/the-jakarta-post/,MOSTLY FACTUAL
thejournal ie,https://mediabiasfactcheck.com/thejournal-ie/,HIGH
the journalists resource bias,https://mediabiasfactcheck.com/the-journalists-resource-bias/,HIGH
the journal news,https://mediabiasfactcheck.com/the-journal-news/,HIGH
the korea times,https://mediabiasfactcheck.com/the-korea-times/,MOSTLY FACTUAL
the ledger,https://mediabiasfactcheck.com/the-ledger/,HIGH
the lincoln project,https://mediabiasfactcheck.com/the-lincoln-project/,MIXED
the list,https://mediabiasfactcheck.com/the-list/,MOSTLY FACTUAL
the local norway,https://mediabiasfactcheck.com/the-local-norway/,HIGH
the maui news,https://mediabiasfactcheck.com/the-maui-news/,HIGH
the moderate voice,https://mediabiasfactcheck.com/the-moderate-voice/,HIGH
the motley fool,https://mediabiasfactcheck.com/the-motley-fool/,HIGH
the mountain times bias,https://mediabiasfactcheck.com/the-mountain-times-bias/,HIGH
the muskokan bias,https://mediabiasfactcheck.com/the-muskokan-bias/,HIGH
the national scotland bias,https://mediabiasfactcheck.com/the-national-scotland-bias/,HIGH
the new arab,https://mediabiasfactcheck.com/the-new-arab/,MOSTLY FACTUAL
the news minute bias,https://mediabiasfactcheck.com/the-news-minute-bias/,MOSTLY FACTUAL
the new tropic,https://mediabiasfactcheck.com/the-new-tropic/,HIGH
the news tribune,https://mediabiasfactcheck.com/the-news-tribune/,HIGH
the news times danbury,https://mediabiasfactcheck.com/the-news-times-danbury/,HIGH
the next web,https://mediabiasfactcheck.com/the-next-web/,MOSTLY FACTUAL
the observer,https://mediabiasfactcheck.com/the-observer/,MIXED
the odyssey online,https://mediabiasfactcheck.com/the-odyssey-online/,MIXED
the olympian,https://mediabiasfactcheck.com/the-olympian/,HIGH
the organized crime and corruption reporting project occrp bias,https://mediabiasfactcheck.com/the-organized-crime-and-corruption-reporting-project-occrp-bias/,MOSTLY FACTUAL
the palm beach post,https://mediabiasfactcheck.com/the-palm-beach-post/,HIGH
the patriot news,https://mediabiasfactcheck.com/the-patriot-news/,HIGH
the plain dealer,https://mediabiasfactcheck.com/the-plain-dealer/,HIGH
the press democrat,https://mediabiasfactcheck.com/the-press-democrat/,HIGH
the punch nigeria,https://mediabiasfactcheck.com/the-punch-nigeria/,MIXED
the quint,https://mediabiasfactcheck.com/the-quint/,HIGH
the record new jersey,https://mediabiasfactcheck.com/the-record-new-jersey/,HIGH
therighting bias,https://mediabiasfactcheck.com/therighting-bias/,HIGH
the ringer,https://mediabiasfactcheck.com/the-ringer/,HIGH
santa fe new mexican,https://mediabiasfactcheck.com/santa-fe-new-mexican/,HIGH
the saturday paper,https://mediabiasfactcheck.com/the-saturday-paper/,HIGH
the sault news bias,https://mediabiasfactcheck.com/the-sault-news-bias/,HIGH
the skimm,https://mediabiasfactcheck.com/the-skimm/,HIGH
the south african bias,https://mediabiasfactcheck.com/the-south-african-bias/,HIGH
the spinoff bias,https://mediabiasfactcheck.com/the-spinoff-bias/,HIGH
the stanford daily bias and credibility,https://mediabiasfactcheck.com/the-stanford-daily-bias-and-credibility/,HIGH
the state,https://mediabiasfactcheck.com/the-state/,HIGH
the state journal register bias,https://mediabiasfactcheck.com/the-state-journal-register-bias/,HIGH
the state press arizona,https://mediabiasfactcheck.com/the-state-press-arizona/,HIGH
the stokes news bias,https://mediabiasfactcheck.com/the-stokes-news-bias/,HIGH
the sun magazine,https://mediabiasfactcheck.com/the-sun-magazine/,HIGH
the sydney morning herald,https://mediabiasfactcheck.com/the-sydney-morning-herald/,HIGH
the tab,https://mediabiasfactcheck.com/the-tab/,HIGH
the trace,https://mediabiasfactcheck.com/the-trace/,HIGH
the tyee,https://mediabiasfactcheck.com/the-tyee/,HIGH
the varsity,https://mediabiasfactcheck.com/the-varsity/,HIGH
the verge,https://mediabiasfactcheck.com/the-verge/,HIGH
the virginian pilot,https://mediabiasfactcheck.com/the-virginian-pilot/,HIGH
the week uk,https://mediabiasfactcheck.com/the-week-uk/,HIGH
the wilderness society,https://mediabiasfactcheck.com/the-wilderness-society/,HIGH
the wire india,https://mediabiasfactcheck.com/the-wire-india/,MOSTLY FACTUAL
thewrap,https://mediabiasfactcheck.com/thewrap/,MIXED
thibodaux daily comet bias,https://mediabiasfactcheck.com/thibodaux-daily-comet-bias/,HIGH
thomasville times enterprise bias,https://mediabiasfactcheck.com/thomasville-times-enterprise-bias/,HIGH
thompson citizen bias,https://mediabiasfactcheck.com/thompson-citizen-bias/,HIGH
thomson reuters foundation,https://mediabiasfactcheck.com/thomson-reuters-foundation/,HIGH
thornhill liberal bias,https://mediabiasfactcheck.com/thornhill-liberal-bias/,HIGH
tv3 new zealand bias,https://mediabiasfactcheck.com/tv3-new-zealand-bias/,MOSTLY FACTUAL
thrillist bias credibility,https://mediabiasfactcheck.com/thrillist-bias-credibility/,HIGH
tifton gazette bias,https://mediabiasfactcheck.com/tifton-gazette-bias/,HIGH
time,https://mediabiasfactcheck.com/time/,HIGH
times colonist,https://mediabiasfactcheck.com/times-colonist/,HIGH
times headline,https://mediabiasfactcheck.com/times-headline/,MIXED
times of israel,https://mediabiasfactcheck.com/times-of-israel/,HIGH
times of trenton bias,https://mediabiasfactcheck.com/times-of-trenton-bias/,HIGH
the times picayune,https://mediabiasfactcheck.com/the-times-picayune/,HIGH
today com,https://mediabiasfactcheck.com/today-com/,MOSTLY FACTUAL
tofino ucluelet westerly news bias,https://mediabiasfactcheck.com/tofino-ucluelet-westerly-news-bias/,HIGH
tomdispatch com,https://mediabiasfactcheck.com/tomdispatch-com/,HIGH
topeka capital journal,https://mediabiasfactcheck.com/topeka-capital-journal/,HIGH
toronto star,https://mediabiasfactcheck.com/toronto-star/,HIGH
town country magazine bias,https://mediabiasfactcheck.com/town-country-magazine-bias/,MOSTLY FACTUAL
trail times bias,https://mediabiasfactcheck.com/trail-times-bias/,HIGH
transit tomorrow bias,https://mediabiasfactcheck.com/transit-tomorrow-bias/,MOSTLY FACTUAL
tri city news bias,https://mediabiasfactcheck.com/tri-city-news-bias/,HIGH
trouw bias,https://mediabiasfactcheck.com/trouw-bias/,HIGH
truth be told,https://mediabiasfactcheck.com/truth-be-told/,HIGH
tuscaloosa news bias,https://mediabiasfactcheck.com/tuscaloosa-news-bias/,HIGH
tva nouvelles bias,https://mediabiasfactcheck.com/tva-nouvelles-bias/,MOSTLY FACTUAL
tvn24 bias,https://mediabiasfactcheck.com/tvn24-bias/,HIGH
the nation institute,https://mediabiasfactcheck.com/the-nation-institute/,HIGH
uawire,https://mediabiasfactcheck.com/uawire/,MIXED
undark,https://mediabiasfactcheck.com/undark/,HIGH
union of concerned scientists,https://mediabiasfactcheck.com/union-of-concerned-scientists/,MOSTLY FACTUAL
united federation of teachers uft,https://mediabiasfactcheck.com/united-federation-of-teachers-uft/,HIGH
united states citizenship and immigration services uscis,https://mediabiasfactcheck.com/united-states-citizenship-and-immigration-services-uscis/,VERY HIGH
university business,https://mediabiasfactcheck.com/university-business/,HIGH
un news bias,https://mediabiasfactcheck.com/un-news-bias/,HIGH
ukrayinska pravda the ukrainian truth,https://mediabiasfactcheck.com/ukrayinska-pravda-the-ukrainian-truth/,MOSTLY FACTUAL
urban institute,https://mediabiasfactcheck.com/urban-institute/,HIGH
usa today 2,https://mediabiasfactcheck.com/usa-today-2/,MOSTLY FACTUAL
us news world report,https://mediabiasfactcheck.com/us-news-world-report/,HIGH
utah public radio upr,https://mediabiasfactcheck.com/utah-public-radio-upr/,HIGH
utica observer dispatch,https://mediabiasfactcheck.com/utica-observer-dispatch/,HIGH
uva center for politics bias,https://mediabiasfactcheck.com/uva-center-for-politics-bias/,HIGH
valdosta daily times bias,https://mediabiasfactcheck.com/valdosta-daily-times-bias/,HIGH
vancouver island free daily bias,https://mediabiasfactcheck.com/vancouver-island-free-daily-bias/,HIGH
vanderhoof omineca express bias,https://mediabiasfactcheck.com/vanderhoof-omineca-express-bias/,HIGH
vanguard news nigeria bias,https://mediabiasfactcheck.com/vanguard-news-nigeria-bias/,MIXED
variety magazine,https://mediabiasfactcheck.com/variety-magazine/,HIGH
vaughan citizen bias,https://mediabiasfactcheck.com/vaughan-citizen-bias/,HIGH
ventura county star bias,https://mediabiasfactcheck.com/ventura-county-star-bias/,HIGH
vera files,https://mediabiasfactcheck.com/vera-files/,HIGH
vernon morning star bias,https://mediabiasfactcheck.com/vernon-morning-star-bias/,HIGH
vibe,https://mediabiasfactcheck.com/vibe/,MIXED
vice news,https://mediabiasfactcheck.com/vice-news/,MOSTLY FACTUAL
victoria advocate,https://mediabiasfactcheck.com/victoria-advocate/,HIGH
victoria buzz bias,https://mediabiasfactcheck.com/victoria-buzz-bias/,HIGH
victoria news bias,https://mediabiasfactcheck.com/victoria-news-bias/,HIGH
victorville daily press bias,https://mediabiasfactcheck.com/victorville-daily-press-bias/,HIGH
vineland daily journal bias,https://mediabiasfactcheck.com/vineland-daily-journal-bias/,HIGH
virginia mercury,https://mediabiasfactcheck.com/virginia-mercury/,HIGH
visalia times delta bias,https://mediabiasfactcheck.com/visalia-times-delta-bias/,HIGH
vladtv bias,https://mediabiasfactcheck.com/vladtv-bias/,MIXED
voice of oc,https://mediabiasfactcheck.com/voice-of-oc/,HIGH
voice of san diego,https://mediabiasfactcheck.com/voice-of-san-diego/,HIGH
votevets org,https://mediabiasfactcheck.com/votevets-org/,MIXED
vtdigger bias,https://mediabiasfactcheck.com/vtdigger-bias/,HIGH
vulture,https://mediabiasfactcheck.com/vulture/,HIGH
